code,name,name_ascii,state
SIO,Simsboro,Simsboro,LA
SZU,Simsbury,Simsbury,CT
SC7,Sinclair,Sinclair,WY
IGR,Singer,Singer,LA
SIN,Singer Island,Singer Island,FL
SKS,Sinking Spring,Sinking Spring,PA
2SI,Sinton,Sinton,TX
SNT,Sioux Center,Sioux Center,IA
SUX,Sioux City,Sioux City,IA
FSD,Sioux Falls,Sioux Falls,SD
XAF,Sioux Rapids,Sioux Rapids,IA
IRE,Siren,Siren,WI
SS2,Sisseton,Sisseton,SD
ISV,Sissonville,Sissonville,WV
8IS,Sister Bay,Sister Bay,WI
YER,Sisters,Sisters,OR
IST,Sistersville,Sistersville,WV
SIT,Sitka,Sitka,AK
SKJ,Sitkinak Island,Sitkinak Island,AK
SI4,Six Mile,Six Mile,SC
SXM,Sixela,Sixela,NM
KSX,Sixes,Sixes,OR
SGY,Skagway,Skagway,AK
KNE,Skaneateles,Skaneateles,NY
KAF,Skaneateles Falls,Skaneateles Falls,NY
TKQ,Skiatook,Skiatook,OK
7SK,Skidmore,Skidmore,MO
SQM,Skillman,Skillman,NJ
SP3,Skippack,Skippack,PA
SKP,Skippers,Skippers,VA
SOK,Skokie,Skokie,IL
SH5,Skowhegan,Skowhegan,ME
KVQ,Skull Valley,Skull Valley,AZ
KUE,Skull Valley,Skull Valley,UT
SKW,Skwentna,Skwentna,AK
S5K,Skykomish,Skykomish,WA
UYZ,Skyland,Skyland,NC
SVK,Slate Hill,Slate Hill,NY
ZTD,Slatedale,Slatedale,PA
XSL,Slater,Slater,CO
AI9,Slater,Slater,IA
SVM,Slater,Slater,MO
SQX,Slater,Slater,SC
SLV,Slatersville,Slatersville,RI
RI8,Slaterville,Slaterville,RI
SVP,Slatington,Slatington,PA
XME,Slaton,Slaton,TX
UHT,Slaughter,Slaughter,LA
G9H,Slaughter Beach,Slaughter Beach,DE
SY8,Slayton,Slayton,MN
FLQ,Sledge,Sledge,MS
SI2,Sledge Island,Sledge Island,AK
SYE,Sleepy Eye,Sleepy Eye,MN
SO3,Sleepy Hollow,Sleepy Hollow,NY
SH9,Sleepy Hollow Manor,Sleepy Hollow Manor,NY
SLQ,Sleetmute,Sleetmute,AK
UYN,Slidell,Slidell,LA
IGE,Slinger,Slinger,WI
ZXS,Slingerlands,Slingerlands,NY
SVT,Slippery Rock,Slippery Rock,PA
NN6,Sloan,Sloan,NV
OTB,Sloatsburg,Sloatsburg,NY
UXM,Slocum,Slocum,RI
SK4,Smackover,Smackover,AR
8PT,Small Point,Small Point,ME
RQA,Smarr,Smarr,GA
SDB,Smartt,Smartt,TN
YSV,Smelterville,Smelterville,ID
TTH,Smethport,Smethport,PA
8YK,Smith,Smith,KY
9SC,Smith Center,Smith Center,KS
SCJ,Smith Cove,Smith Cove,AK
IXR,Smith River,Smith River,CA
SM5,Smithfield,Smithfield,IL
SDE,Smithfield,Smithfield,KY
S9I,Smithfield,Smithfield,ME
SMF,Smithfield,Smithfield,NC
UYV,Smithfield,Smithfield,OH
SF3,Smithfield,Smithfield,PA
SFZ,Smithfield,Smithfield,RI
FTU,Smithfield,Smithfield,UT
SMT,Smithfield,Smithfield,VA
ZSM,Smiths,Smiths,NC
SDF,Smiths Creek,Smiths Creek,MI
SK6,Smiths Grove,Smiths Grove,KY
JHG,Smithsburg,Smithsburg,MD
TQQ,Smithton,Smithton,MO
T9A,Smithton,Smithton,MO
ITN,Smithton,Smithton,PA
STY,Smithtown,Smithtown,NY
SKH,Smithville,Smithville,AR
SMI,Smithville,Smithville,GA
XT8,Smithville,Smithville,MS
YSM,Smithville,Smithville,TN
S2V,"Smithville, Bastrop","Smithville, Bastrop",TX
QSM,"Smithville, Ritchie","Smithville, Ritchie",WV
IHV,"Smithville, Wayne","Smithville, Wayne",OH
QSQ,Smock,Smock,PA
KTW,Smoketown,Smoketown,PA
YSK,Smokey Point,Smokey Point,WA
O7T,Smoot,Smoot,WV
SDK,Smyrna,Smyrna,DE
SMY,Smyrna,Smyrna,GA
S7Y,Smyrna,Smyrna,NC
NYY,Smyrna,Smyrna,NY
MQY,Smyrna,Smyrna,TN
SDD,Snead,Snead,AL
QSD,Sneads,Sneads,FL
SKD,Sneads Ferry,Sneads Ferry,NC
SQY,Sneedville,Sneedville,TN
SEE,Snellville,Snellville,GA
SNI,Snohomish,Snohomish,WA
NQA,Snoqualmie,Snoqualmie,WA
A3Q,Snoqualmie Pass,Snoqualmie Pass,WA
V8S,Snover,Snover,MI
NSW,Snow Hill,Snow Hill,MD
XSW,Snow Hill,Snow Hill,NC
YWV,Snow Shoe,Snow Shoe,PA
4SN,Snowbird,Snowbird,UT
SFL,Snowflake,Snowflake,AZ
SM6,Snowmass,Snowmass,CO
SWM,Snowmass Village,Snowmass Village,CO
SN5,Snowshoe,Snowshoe,WV
SSN,Snyder,Snyder,NE
NYR,Snyder,Snyder,NY
NYD,Snyder,Snyder,OK
SNK,Snyder,Snyder,TX
SE3,Soap Lake,Soap Lake,WA
OCR,Social Circle,Social Circle,GA
SXS,Society Hill,Society Hill,SC
ONM,Socorro,Socorro,NM
XSR,Socorro,Socorro,TX
KQP,Soda Springs,Soda Springs,CA
YSS,Soda Springs,Soda Springs,ID
2SD,Soddy Daisy,Soddy Daisy,TN
XML,Soddy-Daisy,Soddy-Daisy,TN
SOB,Sodus,Sodus,MI
UYO,Sodus,Sodus,NY
SOD,Sodus Point,Sodus Point,NY
SZB,Solana Beach,Solana Beach,CA
JDG,Soldiers Grove,Soldiers Grove,WI
SXQ,Soldotna,Soldotna,AK
ZOL,Soledad,Soledad,CA
SOL,Solomon,Solomon,AK
SZO,Solomon,Solomon,KS
OMU,Solomons,Solomons,MD
SI5,Solon,Solon,IA
SO6,Solon,Solon,ME
SOO,Solon,Solon,OH
OLG,Solvang,Solvang,CA
OVA,Solvay,Solvay,NY
L4W,Solway,Solway,MN
SMV,Somerdale,Somerdale,NJ
TSF,Somers,Somers,CT
OFP,Somers,Somers,MT
OJS,Somers,Somers,NY
S5P,Somers Point,Somers Point,NJ
6ST,Somerset,Somerset,CA
OMT,Somerset,Somerset,CO
SME,Somerset,Somerset,KY
S73,Somerset,Somerset,LA
SS3,Somerset,Somerset,MA
SOJ,Somerset,Somerset,NJ
SZR,Somerset,Somerset,PA
SOZ,Somerset,Somerset,TX
OMP,Somerset,Somerset,WI
OFV,Somersville,Somersville,CT
SSX,Somersworth,Somersworth,NH
SN7,Somerton,Somerton,AZ
ILX,Somerville,Somerville,AL
UZB,Somerville,Somerville,MA
SOM,Somerville,Somerville,NJ
OMV,Somerville,Somerville,OH
QSV,Somerville,Somerville,TN
SSJ,Somis,Somis,CA
SM7,Somonauk,Somonauk,IL
QNI,Sonoita,Sonoita,AZ
SOY,Sonoma,Sonoma,CA
SOR,Sonora,Sonora,CA
KTY,Sonora,Sonora,KY
7TS,Sonora,Sonora,TX
QS3,Soperton,Soperton,GA
SAZ,Sophia,Sophia,NC
S9O,Sophia,Sophia,WV
SQQ,Soquel,Soquel,CA
OET,Sorrento,Sorrento,CA
RRN,Sorrento,Sorrento,FL
S9R,Sorrento,Sorrento,LA
9SO,Sorrento,Sorrento,ME
SOT,Souderton,Souderton,PA
A9B,South Abington,South Abington,PA
S6A,South Albany,South Albany,NY
ZZM,South Amboy,South Amboy,NJ
JSB,South Attleboro,South Attleboro,MA
S9B,South Baltimore,South Baltimore,MD
SB5,South Barre,South Barre,MA
UHB,South Barrington,South Barrington,IL
SOF,South Bay,South Bay,FL
BS6,South Beach,South Beach,OR
SBL,South Beloit,South Beloit,IL
SBN,South Bend,South Bend,IN
S3B,South Bend,South Bend,LA
ACJ,South Bend,South Bend,WA
ZYW,South Berwick,South Berwick,ME
HH4,South Bethlehem,South Bethlehem,NY
TBM,South Boardman,South Boardman,MI
SBC,South Boston,South Boston,MA
SOG,South Boston,South Boston,VA
S8B,South Bristol,South Bristol,ME
XLN,South Brunswick,South Brunswick,NJ
QSB,South Burlington,South Burlington,VT
CQ2,South Canaan,South Canaan,PA
OUL,South Charleston,South Charleston,OH
SCT,South Charleston,South Charleston,WV
OUS,South Chicago Heights,South Chicago Heights,IL
ODT,South Dartmouth,South Dartmouth,MA
SOI,South Dayton,South Dayton,NY
8DA,South Daytona,South Daytona,FL
DDF,South Deerfield,South Deerfield,MA
UHS,South Dennis,South Dennis,MA
QSN,South Easton,South Easton,MA
SDM,South El Monte,South El Monte,CA
SE2,South Elgin,South Elgin,IL
S3C,South Euclid,South Euclid,OH
QPZ,South Fallsburg,South Fallsburg,NY
SF4,South Fork,South Fork,PA
SGC,South Gate,South Gate,CA
OUG,South Gate,South Gate,FL
YSY,South Glastonbury,South Glastonbury,CT
JGF,South Glens Falls,South Glens Falls,NY
SOQ,South Grafton,South Grafton,MA
HKS,South Hackensack/New Jersey,South Hackensack/New Jersey,NJ
SYM,South Hadley,South Hadley,MA
ZYX,South Hamilton,South Hamilton,MA
ZJX,South Hampton,South Hampton,NH
SOH,South Haven,South Haven,MI
H77,South Haven,South Haven,MN
UYT,South Haven,South Haven,MS
UHA,South Heart,South Heart,ND
7HE,South Hero,South Hero,VT
SDO,South Hill,South Hill,VA
SUI,South Holland,South Holland,IL
HQU,South Houston,South Houston,TX
HHS,South Hutchinson,South Hutchinson,KS
3SJ,South Jamesport,South Jamesport,NY
SDR,South Johnson City,South Johnson City,TN
XSJ,South Jordan,South Jordan,UT
SK2,South Kearny,South Kearny,NJ
SK7,South Kent,South Kent,CT
S7K,South Kingstown,South Kingstown,RI
TVL,South Lake Tahoe,South Lake Tahoe,CA
S6H,South Lebanon,South Lebanon,OH
SDT,South Lee,South Lee,MA
TDY,South Londonderry,South Londonderry,VT
S6L,South Lyon,South Lyon,MI
XMF,South Miami,South Miami,FL
MR8,South Milford,South Milford,IN
AA9,South Mills,South Mills,NC
MK6,South Milwaukee,South Milwaukee,WI
WSN,South Naknek,South Naknek,AK
S88,South Natick,South Natick,MA
SON,South Norwalk,South Norwalk,CT
2OG,South Ogden,South Ogden,UT
THX,South Orange,South Orange,NJ
OZN,South Ozone Park,South Ozone Park,NY
PXD,South Padre Island,South Padre Island,TX
SSA,South Paris,South Paris,ME
S98,South Park,South Park,PA
SSD,South Pasadena,South Pasadena,CA
SSQ,South Pierce,South Pierce,FL
SWU,South Pittsburg,South Pittsburg,TN
SFD,South Plainfield,South Plainfield,NJ
N7Y,South Plymouth,South Plymouth,NY
SPH,South Point,South Point,OH
SOX,South Portland,South Portland,ME
S3P,South Prairie,South Prairie,WA
SSP,South Range,South Range,MI
SST,South River,South River,MO
SSE,South River,South River,NJ
SR3,South Rockwood,South Rockwood,MI
RXS,South Roxana,South Roxana,IL
YLN,South Royalton,South Royalton,VT
SPT,South Saint Paul,South Saint Paul,MN
TDQ,South Salem,South Salem,NY
S8K,South Salt Lake,South Salt Lake,UT
SYF,South San Francisco,South San Francisco,CA
SSH,South Shore,South Shore,KY
SSO,South Sioux City,South Sioux City,NE
S8S,South Solon,South Solon,OH
S2S,South Sumter,South Sumter,SC
9SA,South Thomaston,South Thomaston,ME
UT3,South Tucson,South Tucson,AZ
YSU,South Union,South Union,KY
SV8,South Vienna,South Vienna,OH
OUW,South Wales,South Wales,NY
QSW,South Walpole,South Walpole,MA
OHJ,South Wayne,South Wayne,WI
WWB,South Webster,South Webster,OH
S5W,South Wellfleet,South Wellfleet,MA
SW4,South West City,South West City,MO
NZW,South Weymouth,South Weymouth,MA
QHW,South Whitley,South Whitley,IN
IOH,South Willamsport,South Willamsport,PA
UWH,South Windham,South Windham,CT
SWX,South Windham,South Windham,ME
XMM,South Windsor,South Windsor,CT
XZR,South Windsor,South Windsor,NY
OUY,South Yarmouth,South Yarmouth,MA
TN6,Southampton,Southampton,MA
ZFJ,Southampton,Southampton,NJ
SSK,Southampton,Southampton,NY
SJL,Southampton,Southampton,PA
SSF,Southard,Southard,OK
SVQ,Southaven,Southaven,MS
SZV,Southborough,Southborough,MA
THD,Southbridge,Southbridge,MA
SBU,Southbury,Southbury,CT
SOP,Southern Pines,Southern Pines,NC
SFX,Southfield,Southfield,MA
SFJ,Southfield,Southfield,MI
TFS,Southfields,Southfields,NY
OUH,Southgate,Southgate,KY
SFA,Southgate,Southgate,MI
HH7,Southhaven,Southhaven,MS
SNG,Southington,Southington,CT
ZLE,Southlake,Southlake,TX
OUX,Southold,Southold,NY
UTP,Southport,Southport,CT
SP4,Southport,Southport,IN
P8R,Southport,Southport,ME
XMK,Southport,Southport,NC
UIK,Southside,Southside,AL
XMR,Southwark,Southwark,PA
W8S,Southwest Harbor,Southwest Harbor,ME
SW8,Southwest Pass,Southwest Pass,
9SW,Southwest Ranches,Southwest Ranches,FL
SZW,Southwick,Southwick,MA
SWY,Spanaway,Spanaway,WA
ISG,Spangle,Spangle,WA
SFU,Spanish Fork,Spanish Fork,UT
IFO,Spanish Fort,Spanish Fort,AL
ZUS,Spanish Springs,Spanish Springs,NV
SPM,Sparks,Sparks,GA
SRM,Sparks,Sparks,MD
KP3,Sparks,Sparks,NE
SPK,Sparks,Sparks,NV
FKG,Sparks Glencoe,Sparks Glencoe,MD
SVW,Sparrevohn,Sparrevohn,AK
PWU,Sparrow Bush,Sparrow Bush,NY
PPO,Sparrows Point,Sparrows Point,MD
AA5,Sparta,Sparta,GA
SAR,Sparta,Sparta,IL
SQH,Sparta,Sparta,MI
ZSR,Sparta,Sparta,NC
SZA,Sparta,Sparta,NJ
SPX,Sparta,Sparta,TN
CMY,Sparta,Sparta,WI
SPA,Spartanburg,Spartanburg,SC
SPB,Spartansburg,Spartansburg,PA
SPF,Spearfish,Spearfish,SD
OPM,Spearman,Spearman,TX
KRI,Spearville,Spearville,KS
QSP,Speed,Speed,IN
S8W,Speedway,Speedway,IN
7BA,Speedwell,Speedwell,TN
9SL,Spelter,Spelter,WV
SNX,Spenard,Spenard,AK
SPW,Spencer,Spencer,IA
RWQ,Spencer,Spencer,IN
SPR,Spencer,Spencer,MA
ECR,Spencer,Spencer,NC
SPC,Spencer,Spencer,NY
SPP,Spencer,Spencer,OH
QXC,Spencer,Spencer,TN
SC8,Spencer,Spencer,VA
SNZ,Spencer,Spencer,WI
WVP,Spencer,Spencer,WV
SP6,Spencerport,Spencerport,NY
S9P,Spencerville,Spencerville,IN
ECE,Spencerville,Spencerville,OH
EHY,Sperry,Sperry,OK
2SP,Sperryville,Sperryville,VA
ICE,Spiceland,Spiceland,IN
8SP,Spicer,Spicer,MN
SKV,Spicewood,Spicewood,TX
SK9,Spickard,Spickard,MO
LX8,Spillville,Spillville,IA
SEQ,Spindale,Spindale,NC
RTL,Spirit Lake,Spirit Lake,IA
PL8,Spirit Lake,Spirit Lake,ID
SUS,Spirit of Saint Louis Apt/Saint Louis,Spirit of Saint Louis Apt/Saint Louis,MO
SZ3,Spiritwood,Spiritwood,ND
SD8,Splendora,Splendora,TX
PFZ,Spofford,Spofford,NH
GEG,Spokane,Spokane,WA
PKV,Spokane Valley,Spokane Valley,WA
SPO,Spooner,Spooner,WI
SAW,Spotswood,Spotswood,NJ
XXO,Spotsylvania,Spotsylvania,VA
SP9,Spraggs,Spraggs,PA
ZZQ,Sprague,Sprague,WA
S89,Spragueville,Spragueville,IA
ABS,Spring,Spring,TX
NGA,Spring Arbor,Spring Arbor,MI
SB7,Spring Branch,Spring Branch,TX
UYL,Spring City,Spring City,PA
SGD,Spring City,Spring City,TN
IQI,Spring City,Spring City,UT
IGC,Spring Creek,Spring Creek,NV
QSG,Spring Green,Spring Green,WI
SG3,Spring Grove,Spring Grove,IL
PVM,Spring Grove,Spring Grove,MN
ZSG,Spring Grove,Spring Grove,PA
S3G,Spring Grove,Spring Grove,VA
SHI,Spring Hill,Spring Hill,FL
RGI,Spring Hill,Spring Hill,KS
IR3,Spring Hill,Spring Hill,TN
SRO,Spring Hope,Spring Hope,NC
SFH,Spring House,Spring House,PA
ZPL,Spring Lake,Spring Lake,MI
SL3,Spring Lake,Spring Lake,NC
SX7,Spring Lake,Spring Lake,NJ
RLH,Spring Lake Park,Spring Lake Park,MN
P7M,Spring Mills,Spring Mills,PA
SOS,Spring Park,Spring Park,MN
SPN,Spring Valley,Spring Valley,IL
JVJ,Spring Valley,Spring Valley,MN
GTX,Spring Valley,Spring Valley,TX
VYW,Spring Valley,Spring Valley,WI
SPV,"Spring Valley, Rockland","Spring Valley, Rockland",NY
PGY,"Spring Valley, San Diego","Spring Valley, San Diego",CA
SQO,Springboro,Springboro,OH
SPZ,Springdale,Springdale,AR
SRL,Springdale,Springdale,OH
SPD,Springdale,Springdale,PA
3SP,Springdale,Springdale,UT
AZV,Springerville,Springerville,AZ
SPI,Springfield,Springfield,IL
RNF,Springfield,Springfield,KY
SFY,Springfield,Springfield,MA
SFK,Springfield,Springfield,MD
IID,Springfield,Springfield,ME
SNF,Springfield,Springfield,MN
SGF,Springfield,Springfield,MO
S8P,Springfield,Springfield,NE
IED,Springfield,Springfield,NH
SFI,Springfield,Springfield,NJ
SGH,Springfield,Springfield,OH
SPY,Springfield,Springfield,OR
NGF,Springfield,Springfield,PA
IEZ,Springfield,Springfield,SC
IGI,Springfield,Springfield,SD
SRG,Springfield,Springfield,TN
SPG,Springfield,Springfield,VA
VSF,Springfield,Springfield,VT
SFG,Springfield Gardens,Springfield Gardens,NY
VSJ,"Springfield, Calhoun","Springfield, Calhoun",MI
SIQ,Springhill,Springhill,LA
RGK,Springhills,Springhills,OH
SGP,Springlake,Springlake,TX
SP7,"Springport, Jackson","Springport, Jackson",MI
SP8,Springtown,Springtown,TX
SG9,Springvale,Springvale,ME
SW9,Springview,Springview,NE
SPL,Springville,Springville,AL
SG8,Springville,Springville,CA
SG5,Springville,Springville,IA
IGL,Springville,Springville,NY
XMN,Springville,Springville,TN
SNU,Springville,Springville,UT
XPG,"Springville, Suffolk","Springville, Suffolk",NY
YSP,Sproul,Sproul,PA
UHD,Spruce Head,Spruce Head,ME
S4P,Spruce Pine,Spruce Pine,AL
SPU,Spruce Pine,Spruce Pine,NC
SU5,Spur,Spur,TX
UEC,Spurger,Spurger,TX
SQT,Squaw Valley,Squaw Valley,CA
S2M,St. Maries,St. Maries,ID
P4T,St. Petersburg,St. Petersburg,PA
GB8,Staatsburg,Staatsburg,NY
KSY,Stacy,Stacy,MN
TVX,Stacyville,Stacyville,IA
JCU,Stafford,Stafford,CT
VSZ,Stafford,Stafford,KS
XTF,Stafford,Stafford,NY
STD,Stafford,Stafford,TX
STB,Stafford,Stafford,VA
SFC,Stafford Springs,Stafford Springs,CT
V3R,Stain George,Stain George,VT
SZY,Staley,Staley,NC
TAI,Stallings,Stallings,NC
XLX,Stamford,Stamford,CT
SDJ,Stamford,Stamford,NY
STF,Stamford,Stamford,TX
7SF,Stamford,Stamford,VT
9SG,Stamping Ground,Stamping Ground,KY
STM,Stamps,Stamps,AR
TNB,Stanberry,Stanberry,MO
5SC,Standard,Standard,CA
TDH,Standish,Standish,ME
SH6,Standish,Standish,MI
TFD,Stanfield,Stanfield,AZ
SF5,Stanfield,Stanfield,NC
SF8,Stanfield,Stanfield,OR
TNQ,Stanford,Stanford,CA
TAN,Stanford,Stanford,KY
JDV,Stanfordville,Stanfordville,NY
STN,Stanhope,Stanhope,NJ
ST4,Stanley,Stanley,ID
UZA,Stanley,Stanley,NC
S5Y,Stanley,Stanley,ND
EYZ,Stanley,Stanley,NY
SYJ,Stanley,Stanley,VA
NYL,Stanley,Stanley,WI
SZT,Stanleytown,Stanleytown,VA
SR9,Stansbury park,Stansbury park,UT
STI,Stanton,Stanton,CA
S8D,Stanton,Stanton,DE
NZK,Stanton,Stanton,IA
SX8,Stanton,Stanton,KY
7ST,Stanton,Stanton,MI
SYN,Stanton,Stanton,MN
ZJA,Stanton,Stanton,MO
SO7,Stanton,Stanton,TN
STX,Stanton,Stanton,TX
2SB,Stantonsburg,Stantonsburg,NC
TV8,Stantonville,Stantonville,TN
S4V,Stanville,Stanville,KY
QTD,Stanwood,Stanwood,MI
SNW,Stanwood,Stanwood,WA
VVK,Staples,Staples,MN
VSQ,Stapleton,Stapleton,AL
TAE,Stapleton,Stapleton,GA
TPN,Stapleton,Stapleton,NE
S5R,Star,Star,ID
QSA,Star,Star,MS
YRX,Star,Star,NC
KTA,Star,Star,TX
5ST,Star City,Star City,AR
9SB,Starbuck,Starbuck,MN
XMU,Starke,Starke,FL
7SB,Starksboro,Starksboro,VT
SXK,Starkville,Starkville,MS
RL5,Starlight,Starlight,IN
XAR,Starr,Starr,SC
XMT,Startex,Startex,SC
SU2,Startup,Startup,WA
SCE,State College,State College,PA
TTI,Stateline,Stateline,NV
UYU,Staten Island,Staten Island,NY
TBR,Statesboro,Statesboro,GA
SVH,Statesville,Statesville,NC
ZIQ,Statesville,Statesville,VA
ST3,Statham,Statham,GA
UNT,Staunton,Staunton,IL
SHD,Staunton,Staunton,VA
SAY,Stayton,Stayton,OR
WSB,Steamboat Bay,Steamboat Bay,AK
SBS,Steamboat Springs,Steamboat Springs,CO
WBB,Stebbins,Stebbins,AK
YDM,Stedman,Stedman,NC
S5M,Steedman,Steedman,MO
SXI,Steele,Steele,AL
QTL,Steele,Steele,MO
NDZ,Steele,Steele,ND
VTS,Steeleville,Steeleville,IL
QQX,Steelton,Steelton,PA
QTV,Steelville,Steelville,MO
SGQ,Steger,Steger,IL
SIC,Steilacoom,Steilacoom,WA
TST,Stennis Space Center,Stennis Space Center,MS
ZSP,Stephen,Stephen,MN
4ST,Stephens,Stephens,VA
EPS,Stephenson,Stephenson,MI
TEP,Stephentown,Stephentown,NY
SEP,Stephenville,Stephenville,TX
SIG,Sterling,Sterling,AK
STK,Sterling,Sterling,CO
S9G,Sterling,Sterling,CT
SGI,Sterling,Sterling,IL
S8R,Sterling,Sterling,KS
XLS,Sterling,Sterling,MA
SKA,Sterling,Sterling,MI
RZF,Sterling,Sterling,ND
HZ3,Sterling,Sterling,OH
SEK,Sterling,Sterling,PA
SGV,Sterling,Sterling,VA
YTE,Sterling City,Sterling City,TX
SEH,Sterling Heights,Sterling Heights,MI
SQI,Sterling-Rockfalls Apt,Sterling-Rockfalls Apt,IL
SEX,Sterlington,Sterlington,LA
T67,Sterrett,Sterrett,AL
8TE,Stetson,Stetson,ME
9SE,Steuben,Steuben,ME
UYJ,Steubenville,Steubenville,OH
SS7,Stevens,Stevens,PA
STE,Stevens Point,Stevens Point,WI
SVS,Stevens Village,Stevens Village,AK
ZSB,Stevensburg,Stevensburg,VA
SJZ,Stevenson,Stevenson,AL
EVS,Stevenson,Stevenson,WA
S3H,Stevenson Ranch,Stevenson Ranch,CA
SVV,Stevensville,Stevensville,MD
SLW,Stevensville,Stevensville,MI
TES,Stevensville,Stevensville,MT
F8S,Stevinson,Stevinson,CA
TER,Stewart,Stewart,AL
TWT,Stewart,Stewart,AL
TWM,"Stewart, McLeod","Stewart, McLeod",MN
QTW,Stewartsville,Stewartsville,NJ
SV7,Stewartville,Stewartville,MN
SKT,Stickney,Stickney,IL
VVR,Stigler,Stigler,OK
LLM,Stillmore,Stillmore,GA
TIS,Stillwater,Stillwater,MN
VSW,Stillwater,Stillwater,NJ
IWZ,Stillwater,Stillwater,NY
IAK,Stillwater,Stillwater,OH
SWO,Stillwater,Stillwater,OK
TLZ,Stilwell,Stilwell,KS
QSL,Stilwell,Stilwell,OK
3SB,Stinson Beach,Stinson Beach,CA
TRG,Stirling,Stirling,NJ
S4T,Stittville,Stittville,NY
SKB,Stockbridge,Stockbridge,GA
TCB,Stockbridge,Stockbridge,MA
SKG,Stockbridge,Stockbridge,MI
KGB,Stockbridge,Stockbridge,VT
SD4,Stockdale,Stockdale,TX
STT,Stockertown,Stockertown,PA
TK9,Stockett,Stockett,MT
9HO,Stockholm,Stockholm,ME
TZK,Stockton,Stockton,AL
SCK,Stockton,Stockton,CA
9SK,Stockton,Stockton,GA
87O,Stockton,Stockton,IA
TC8,Stockton,Stockton,IL
S3T,Stockton,Stockton,KS
JSK,Stockton,Stockton,MO
ZOS,Stockton,Stockton,NJ
7SS,Stockton Springs,Stockton Springs,ME
8SO,Stoddard,Stoddard,NH
TDU,Stoddard,Stoddard,WI
KVE,Stokesdale,Stokesdale,NC
STO,Stone,Stone,SC
SUM,Stone Mountain,Stone Mountain,GA
OEK,Stone Park,Stone Park,IL
YYR,"Stone Ridge, Ulster","Stone Ridge, Ulster",NY
TOF,Stoneboro,Stoneboro,PA
STU,Stoneham,Stoneham,MA
8AM,Stoneham,Stoneham,ME
SHT,Stonehurst,Stonehurst,CA
STV,Stoneville,Stoneville,MS
SVX,Stoneville,Stoneville,NC
LA9,Stonewall,Stonewall,LA
SWL,Stonewall,Stonewall,MS
S9E,Stonewall,Stonewall,TX
XVS,Stonewood,Stonewood,WV
UP5,Stoney Fork,Stoney Fork,KY
SGN,Stonington,Stonington,CT
SN6,Stonington,Stonington,IL
SG4,Stonington,Stonington,ME
ZTY,Stony Brook,Stony Brook,NY
S5C,Stony Creek,Stony Creek,VA
YOT,Stony Point,Stony Point,NC
S8T,Stony Point,Stony Point,NY
NYI,"Stony Point, Rockland","Stony Point, Rockland",NY
DQE,Stony Ridge,Stony Ridge,OH
SRV,Stony River,Stony River,AK
SO9,Stookey,Stookey,IL
5DR,Storden,Storden,MN
SLB,Storm Lake,Storm Lake,IA
ZST,Stormville,Stormville,NY
S7R,Storrie,Storrie,CA
9ST,Storrs,Storrs,CT
ITY,Story City,Story City,IA
TZI,Stotts City,Stotts City,MO
SOU,Stoughton,Stoughton,MA
ZTN,Stoughton,Stoughton,WI
QUL,Stoutland,Stoutland,MO
S25,Stovall,Stovall,NC
MMN,Stow,Stow,MA
VOW,Stow,Stow,NY
SWT,Stow,Stow,OH
XTW,Stowe,Stowe,PA
MVL,Stowe,Stowe,VT
QST,Stoystown,Stoystown,PA
SFF,Strafford,Strafford,MO
8FF,Strafford,Strafford,NH
S8F,Strafford,Strafford,PA
S7D,Strafford,Strafford,VT
SNB,Strang,Strang,TX
SBG,Strasburg,Strasburg,OH
QQZ,Strasburg,Strasburg,PA
SRS,Strasburg,Strasburg,VA
9SF,Stratford,Stratford,CA
JSD,Stratford,Stratford,CT
SDZ,Stratford,Stratford,NJ
AHG,Stratford,Stratford,NY
ZTT,Stratford,Stratford,OK
3ST,Stratford,Stratford,TX
TFO,Stratford,Stratford,WI
SMH,Stratham,Stratham,NH
SMM,Strathmere,Strathmere,NJ
SMJ,Strathmore,Strathmore,CA
S8V,Strattanville,Strattanville,
ST5,Stratton,Stratton,OH
TIU,Stratton Mountain,Stratton Mountain,VT
UYY,Straughn,Straughn,IN
STW,Strausstown,Strausstown,PA
S2O,Strawberry,Strawberry,AR
YYB,Strawberry,Strawberry,CA
S9Y,Strawberry Plains,Strawberry Plains,TN
SP5,Strawberry Point,Strawberry Point,IA
SMW,Streamwood,Streamwood,IL
STR,Streator,Streator,IL
ST6,Street,Street,MD
SBH,Streetsboro,Streetsboro,OH
XMS,Strinestown,Strinestown,PA
SG6,Stringtown,Stringtown,OK
TAQ,Strong,Strong,AR
SXE,Strong,Strong,ME
QGN,Strongstown,Strongstown,PA
SSV,Strongsville,Strongsville,OH
SUD,Stroud,Stroud,OK
SDG,Stroudsburg,Stroudsburg,PA
UCT,Strum,Strum,WI
TRS,Struthers,Struthers,OH
KRT,Stryker,Stryker,OH
YKR,Strykersville,Strykersville,NY
SUA,Stuart,Stuart,FL
TZT,Stuart,Stuart,IA
ST2,Stuart,Stuart,VA
SSW,Stuart Island,Stuart Island,WA
TUD,Stuarts Draft,Stuarts Draft,VA
SCY,Studio City,Studio City,CA
TBI,Sturbridge,Sturbridge,MA
SUE,Sturgeon Bay,Sturgeon Bay,WI
TUG,Sturgis,Sturgis,KY
IRS,Sturgis,Sturgis,MI
S5G,Sturgis,Sturgis,MS
